cpu_rate,mem_rate,time
0.0487805,0.6877677,2020-09-19 08:10:14
0.14285713,0.68780625,2020-09-19 08:10:15
0.04918033,0.68777204,2020-09-19 08:10:15
0.05932206,0.687793,2020-09-19 08:10:16
0.08870965,0.6878143,2020-09-19 08:10:17
0.050000012,0.6878438,2020-09-19 08:10:17
0.033613443,0.6878499,2020-09-19 08:10:18
0.024999976,0.6878619,2020-09-19 08:10:18
0.03333336,0.68788046,2020-09-19 08:10:19
0.06451613,0.6878828,2020-09-19 08:10:19
0.04918033,0.6878915,2020-09-19 08:10:20
0.19008267,0.68786,2020-09-19 08:10:21
0.04918033,0.6878806,2020-09-19 08:10:21
0.08264464,0.6878966,2020-09-19 08:10:22
0.03333336,0.68791854,2020-09-19 08:10:23
0.16949153,0.68806505,2020-09-19 08:10:23
0.050000012,0.6879244000000001,2020-09-19 08:10:24
0.032786906,0.6879064,2020-09-19 08:10:24
0.03333336,0.6879395,2020-09-19 08:10:25
0.049586773,0.6879456,2020-09-19 08:10:25
0.04132229,0.68797016,2020-09-19 08:10:26
0.024999976,0.68797004,2020-09-19 08:10:27
0.05737704,0.6879835,2020-09-19 08:10:27
0.042016804000000005,0.6879901999999999,2020-09-19 08:10:28
0.024793386,0.6880329000000001,2020-09-19 08:10:29
0.058333337,0.68805295,2020-09-19 08:10:29
0.058333337,0.6880753000000001,2020-09-19 08:10:30
0.079365075,0.6880946,2020-09-19 08:10:30
0.042016804000000005,0.6881081,2020-09-19 08:10:31
0.12711865,0.6878396,2020-09-19 08:10:31
0.056910574000000005,0.68782085,2020-09-19 08:10:32
0.041666687,0.6878211999999999,2020-09-19 08:10:33
0.056910574000000005,0.68780166,2020-09-19 08:10:33
0.03333336,0.6878095999999999,2020-09-19 08:10:34
0.024793386,0.6878274000000001,2020-09-19 08:10:35
0.08264464,0.68784475,2020-09-19 08:10:35
0.057851255,0.68780005,2020-09-19 08:10:36
0.03333336,0.68786514,2020-09-19 08:10:36
0.06400001,0.68786895,2020-09-19 08:10:37
0.08333331,0.68786216,2020-09-19 08:10:37
0.040983617,0.6879121,2020-09-19 08:10:38
0.024999976,0.6879016,2020-09-19 08:10:39
0.04132229,0.6878631,2020-09-19 08:10:39
0.040983617,0.68786883,2020-09-19 08:10:40
0.03305787,0.6878869000000001,2020-09-19 08:10:41
0.056910574000000005,0.6879159,2020-09-19 08:10:41
0.04918033,0.6879211,2020-09-19 08:10:42
0.10655737,0.68793523,2020-09-19 08:10:42
0.07258063599999999,0.6879244999999999,2020-09-19 08:10:43
0.016949177,0.6880225999999999,2020-09-19 08:10:43
0.049586773,0.68796825,2020-09-19 08:10:44
0.024999976,0.6879374,2020-09-19 08:10:45
0.03305787,0.68792856,2020-09-19 08:10:45
0.03305787,0.68792224,2020-09-19 08:10:46
0.06611568,0.6879265,2020-09-19 08:10:47
0.05737704,0.6879288,2020-09-19 08:10:47
0.03333336,0.68792415,2020-09-19 08:10:48
0.04918033,0.68791324,2020-09-19 08:10:48
0.040983617,0.68796587,2020-09-19 08:10:49
0.025641024,0.68800986,2020-09-19 08:10:49
0.032786906,0.6880135000000001,2020-09-19 08:10:50
0.024999976,0.6880288,2020-09-19 08:10:51
0.18852460000000001,0.6880765999999999,2020-09-19 08:10:51
0.024999976,0.68806887,2020-09-19 08:10:52
0.024999976,0.68808025,2020-09-19 08:10:53
0.120967746,0.6880236999999999,2020-09-19 08:10:53
0.0487805,0.68801486,2020-09-19 08:10:54
0.040650427,0.68801486,2020-09-19 08:10:54
0.040983617,0.6880265999999999,2020-09-19 08:10:55
0.017094016,0.68802625,2020-09-19 08:10:55
0.04918033,0.6880538,2020-09-19 08:10:56
0.016806722,0.6880794,2020-09-19 08:10:57
0.03305787,0.6879753000000001,2020-09-19 08:10:57
0.05737704,0.6880066,2020-09-19 08:10:58
0.057851255,0.6880026,2020-09-19 08:10:59
0.040983617,0.6880198000000001,2020-09-19 08:10:59
0.04132229,0.6880095,2020-09-19 08:11:00
0.03305787,0.68800914,2020-09-19 08:11:00
0.040983617,0.68805367,2020-09-19 08:11:01
0.025210082999999998,0.68805695,2020-09-19 08:11:01
0.0487805,0.6880623,2020-09-19 08:11:02
0.042372882,0.6880629,2020-09-19 08:11:03
0.04132229,0.6880485,2020-09-19 08:11:03
0.03305787,0.6880890000000001,2020-09-19 08:11:04
0.016806722,0.6880609999999999,2020-09-19 08:11:05
0.06666666,0.68808234,2020-09-19 08:11:05
0.04132229,0.6881647,2020-09-19 08:11:06
0.024999976,0.6881645000000001,2020-09-19 08:11:06
0.03333336,0.68818355,2020-09-19 08:11:07
0.032786906,0.6881951,2020-09-19 08:11:07
0.024793386,0.6881949,2020-09-19 08:11:08
0.040983617,0.68820095,2020-09-19 08:11:09
0.05645162,0.68820703,2020-09-19 08:11:09
0.11475408,0.68826044,2020-09-19 08:11:10
0.0487805,0.6882018,2020-09-19 08:11:11
0.025210082999999998,0.68819946,2020-09-19 08:11:11
0.081967235,0.68824387,2020-09-19 08:11:12
0.04132229,0.6882347,2020-09-19 08:11:12
0.04132229,0.688267,2020-09-19 08:11:13
0.0487805,0.68826306,2020-09-19 08:11:13
0.11570245,0.6882825,2020-09-19 08:11:14
0.024793386,0.68829036,2020-09-19 08:11:15
0.04918033,0.68826807,2020-09-19 08:11:15
0.06557375,0.6882655,2020-09-19 08:11:16
0.079365075,0.68895996,2020-09-19 08:11:17
0.058333337,0.68898326,2020-09-19 08:11:17
0.049586773,0.6889111,2020-09-19 08:11:18
0.084745765,0.6889221,2020-09-19 08:11:18
0.19008267,0.68895805,2020-09-19 08:11:19
0.14754099,0.6889596,2020-09-19 08:11:19
0.03333336,0.688959,2020-09-19 08:11:20
0.05737704,0.6889708999999999,2020-09-19 08:11:21
0.049586773,0.689028,2020-09-19 08:11:21
0.06722689,0.68899083,2020-09-19 08:11:22
0.04918033,0.688996,2020-09-19 08:11:23
0.034482777,0.68903387,2020-09-19 08:11:23
0.033613443,0.68904483,2020-09-19 08:11:24
0.016806722,0.68908185,2020-09-19 08:11:24
0.016806722,0.6890975,2020-09-19 08:11:25
0.096000016,0.6890509,2020-09-19 08:11:25
0.05932206,0.6890607,2020-09-19 08:11:26
0.105691075,0.6890645000000001,2020-09-19 08:11:27
0.06451613,0.6890794,2020-09-19 08:11:27
0.041666687,0.689078,2020-09-19 08:11:28
0.040983617,0.6891006,2020-09-19 08:11:29
0.041666687,0.6893812,2020-09-19 08:11:29
0.056910574000000005,0.68937343,2020-09-19 08:11:30
0.050000012,0.6894147,2020-09-19 08:11:30
0.07438016,0.689445,2020-09-19 08:11:31
0.0487805,0.6894511999999999,2020-09-19 08:11:31
0.08264464,0.68952733,2020-09-19 08:11:32
0.03305787,0.6894728,2020-09-19 08:11:33
0.09836066,0.6895406999999999,2020-09-19 08:11:33
0.025210082999999998,0.689534,2020-09-19 08:11:34
0.17213112,0.6895844,2020-09-19 08:11:35
0.016806722,0.6895412,2020-09-19 08:11:35
0.050000012,0.6895667,2020-09-19 08:11:36
0.03305787,0.6896342,2020-09-19 08:11:36
0.057851255,0.68948567,2020-09-19 08:11:37
0.025423706,0.68951374,2020-09-19 08:11:37
0.05645162,0.68950856,2020-09-19 08:11:38
0.16101694,0.6896485,2020-09-19 08:11:39
0.058823525999999994,0.6896656,2020-09-19 08:11:39
0.033898294,0.68966,2020-09-19 08:11:40
0.08333331,0.68970037,2020-09-19 08:11:41
0.096000016,0.689732,2020-09-19 08:11:41
0.04918033,0.68952787,2020-09-19 08:11:42
0.1300813,0.68952346,2020-09-19 08:11:42
0.056910574000000005,0.68957406,2020-09-19 08:11:43
0.025423706,0.68958414,2020-09-19 08:11:43
0.16535431,0.6895919,2020-09-19 08:11:44
0.034188032,0.68961257,2020-09-19 08:11:45
0.041666687,0.68965626,2020-09-19 08:11:45
0.09836066,0.68965954,2020-09-19 08:11:46
0.041666687,0.6896579,2020-09-19 08:11:47
0.07438016,0.6895826,2020-09-19 08:11:47
0.12396693,0.6895770999999999,2020-09-19 08:11:48
0.024793386,0.6895804,2020-09-19 08:11:48
0.06451613,0.68957967,2020-09-19 08:11:49
0.041666687,0.6895770999999999,2020-09-19 08:11:49
0.05645162,0.6896445999999999,2020-09-19 08:11:50
0.041666687,0.6896515000000001,2020-09-19 08:11:51
0.033613443,0.6896119,2020-09-19 08:11:51
0.06666666,0.6896333,2020-09-19 08:11:52
0.01666665,0.6896230999999999,2020-09-19 08:11:53
0.19354838,0.6909354999999999,2020-09-19 08:11:53
0.05737704,0.6897393,2020-09-19 08:11:54
0.05084747,0.68973297,2020-09-19 08:11:54
0.14166665,0.68990594,2020-09-19 08:11:55
0.041666687,0.68979234,2020-09-19 08:11:55
0.024999976,0.6898141999999999,2020-09-19 08:11:56
0.04132229,0.6898179,2020-09-19 08:11:57
0.056910574000000005,0.68984973,2020-09-19 08:11:57
0.08870965,0.68984735,2020-09-19 08:11:58
0.18803418,0.68985367,2020-09-19 08:11:59
0.090163946,0.6898352,2020-09-19 08:11:59
0.19008267,0.689858,2020-09-19 08:12:00
0.13114756,0.6900173000000001,2020-09-19 08:12:00
0.099173546,0.6900933000000001,2020-09-19 08:12:01
0.10084033,0.690096,2020-09-19 08:12:01
0.12195122,0.6898714,2020-09-19 08:12:02
0.11016947,0.6898659,2020-09-19 08:12:03
0.12295079,0.68984514,2020-09-19 08:12:03
0.090909064,0.6898352,2020-09-19 08:12:04
0.05932206,0.6898428000000001,2020-09-19 08:12:05
0.049586773,0.68987453,2020-09-19 08:12:05
0.07438016,0.69015664,2020-09-19 08:12:06
0.105691075,0.6901729,2020-09-19 08:12:06
0.06722689,0.690179,2020-09-19 08:12:07
0.09523809,0.69017,2020-09-19 08:12:07
0.03333336,0.69016194,2020-09-19 08:12:08
0.040983617,0.6901616,2020-09-19 08:12:09
0.05737704,0.6901424,2020-09-19 08:12:09
0.07377046,0.6901434000000001,2020-09-19 08:12:10
0.06557375,0.6901758000000001,2020-09-19 08:12:11
0.05084747,0.6902114,2020-09-19 08:12:11
0.058333337,0.69024014,2020-09-19 08:12:12
0.05084747,0.6902549,2020-09-19 08:12:12
0.04132229,0.6903034,2020-09-19 08:12:13
0.08870965,0.69030315,2020-09-19 08:12:13
0.04918033,0.6903088000000001,2020-09-19 08:12:14
0.100000024,0.6903329,2020-09-19 08:12:15
0.2109375,0.6905621999999999,2020-09-19 08:12:15
0.058823525999999994,0.6903020000000001,2020-09-19 08:12:16
0.08661419,0.69008696,2020-09-19 08:12:17
0.03305787,0.6899316999999999,2020-09-19 08:12:17
0.050000012,0.6899913000000001,2020-09-19 08:12:18
0.08800000000000001,0.6899981,2020-09-19 08:12:18
0.016806722,0.6899835,2020-09-19 08:12:19
0.07999998,0.6899569000000001,2020-09-19 08:12:19
0.2205882,0.6899905,2020-09-19 08:12:20
0.40170938,0.68995047,2020-09-19 08:12:21
0.07438016,0.69002396,2020-09-19 08:12:21
0.03333336,0.69001436,2020-09-19 08:12:22
0.03305787,0.6899940999999999,2020-09-19 08:12:23
0.06666666,0.68995535,2020-09-19 08:12:23
0.04132229,0.690001,2020-09-19 08:12:24
0.03333336,0.69000065,2020-09-19 08:12:24
0.097561,0.6900104,2020-09-19 08:12:25
0.025423706,0.69004357,2020-09-19 08:12:25
0.025210082999999998,0.6900501,2020-09-19 08:12:26
0.06451613,0.69006836,2020-09-19 08:12:27
0.057851255,0.6900811,2020-09-19 08:12:27
0.06611568,0.69005585,2020-09-19 08:12:28
0.025210082999999998,0.6900548000000001,2020-09-19 08:12:29
0.024793386,0.6900935,2020-09-19 08:12:29
0.07438016,0.6901043,2020-09-19 08:12:30
0.024999976,0.6901121,2020-09-19 08:12:30
0.07317072,0.6901262,2020-09-19 08:12:31
0.084745765,0.69012535,2020-09-19 08:12:31
0.09836066,0.6901301999999999,2020-09-19 08:12:32
0.099173546,0.69015807,2020-09-19 08:12:33
0.07258063599999999,0.6901735,2020-09-19 08:12:33
0.049586773,0.6902096,2020-09-19 08:12:34
0.081300795,0.6902337,2020-09-19 08:12:35
0.06722689,0.69023347,2020-09-19 08:12:35
0.10833335,0.69055223,2020-09-19 08:12:36
0.03333336,0.6903659000000001,2020-09-19 08:12:36
0.07563025,0.6904103,2020-09-19 08:12:37
0.10483873,0.69069946,2020-09-19 08:12:37
0.08264464,0.69075227,2020-09-19 08:12:38
0.050000012,0.6907746,2020-09-19 08:12:39
0.23577237,0.6907635,2020-09-19 08:12:39
0.11475408,0.6907668,2020-09-19 08:12:40
0.057851255,0.6906873,2020-09-19 08:12:41
0.14999998,0.69066036,2020-09-19 08:12:41
0.097561,0.690593,2020-09-19 08:12:42
0.1735537,0.69056785,2020-09-19 08:12:42
0.1025641,0.6905943,2020-09-19 08:12:43
0.049586773,0.6905874,2020-09-19 08:12:43
0.10084033,0.69061327,2020-09-19 08:12:44
0.04918033,0.6906208,2020-09-19 08:12:45
0.0487805,0.69067955,2020-09-19 08:12:45
0.042016804000000005,0.6906799,2020-09-19 08:12:46
0.050000012,0.6909522,2020-09-19 08:12:47
0.04918033,0.6909509,2020-09-19 08:12:47
0.06666666,0.6910065,2020-09-19 08:12:48
0.06611568,0.6909784999999999,2020-09-19 08:12:48
0.12903225,0.69101036,2020-09-19 08:12:49
0.058823525999999994,0.6910078000000001,2020-09-19 08:12:49
0.06451613,0.69102275,2020-09-19 08:12:50
0.07438016,0.6910248000000001,2020-09-19 08:12:51
0.12820512,0.69104654,2020-09-19 08:12:51
0.06611568,0.69103706,2020-09-19 08:12:52
0.058333337,0.6910615,2020-09-19 08:12:53
0.097561,0.6910752,2020-09-19 08:12:53
0.05737704,0.69101787,2020-09-19 08:12:54
0.025641024,0.691025,2020-09-19 08:12:54
0.10399997,0.691077,2020-09-19 08:12:55
0.033613443,0.6910746999999999,2020-09-19 08:12:55
0.033613443,0.6911217,2020-09-19 08:12:56
0.041666687,0.6911514,2020-09-19 08:12:57
0.08661419,0.6911638000000001,2020-09-19 08:12:57
0.058333337,0.6911615,2020-09-19 08:12:58
0.042372882,0.6911645000000001,2020-09-19 08:12:59
0.057851255,0.6911613,2020-09-19 08:12:59
0.06666666,0.6911456,2020-09-19 08:13:00
0.07200003,0.69116855,2020-09-19 08:13:00
0.07377046,0.6912065,2020-09-19 08:13:01
0.13445377,0.69158006,2020-09-19 08:13:01
0.1788618,0.69123626,2020-09-19 08:13:02
0.025423706,0.69122374,2020-09-19 08:13:03
0.042016804000000005,0.69121075,2020-09-19 08:13:03
0.06611568,0.6912159000000001,2020-09-19 08:13:04
0.050000012,0.6912264,2020-09-19 08:13:05
0.07317072,0.69122607,2020-09-19 08:13:05
0.09243697,0.69125897,2020-09-19 08:13:06
0.07377046,0.6912925999999999,2020-09-19 08:13:06
0.06504065,0.6916667,2020-09-19 08:13:07
0.06611568,0.6916899999999999,2020-09-19 08:13:07
0.050000012,0.69166464,2020-09-19 08:13:08
0.04918033,0.69163203,2020-09-19 08:13:09
0.06504065,0.6916332,2020-09-19 08:13:09
0.050420165,0.69154024,2020-09-19 08:13:10
0.049586773,0.69152665,2020-09-19 08:13:11
0.041666687,0.6915118,2020-09-19 08:13:11
0.1735537,0.69189054,2020-09-19 08:13:12
0.26890755,0.6918974,2020-09-19 08:13:12
0.17073172,0.69193584,2020-09-19 08:13:13
0.22950822,0.6917914000000001,2020-09-19 08:13:13
0.1570248,0.69178843,2020-09-19 08:13:14
0.14999998,0.6916746,2020-09-19 08:13:15
0.20661157,0.6917217,2020-09-19 08:13:15
0.19834709,0.69161403,2020-09-19 08:13:16
0.22764229999999996,0.6916316,2020-09-19 08:13:17
0.22033899999999998,0.6910441999999999,2020-09-19 08:13:17
0.22033899999999998,0.69099617,2020-09-19 08:13:18
0.2177419,0.6909795,2020-09-19 08:13:18
0.19834709,0.69103205,2020-09-19 08:13:19
0.23966944,0.69104207,2020-09-19 08:13:19
0.21428573,0.69104254,2020-09-19 08:13:20
0.15833336,0.69102615,2020-09-19 08:13:21
0.2601626,0.6910548000000001,2020-09-19 08:13:21
0.24137932,0.69114184,2020-09-19 08:13:22
0.3553719,0.69114256,2020-09-19 08:13:23
0.22764229999999996,0.6912675,2020-09-19 08:13:23
0.20325202,0.6912994,2020-09-19 08:13:24
0.25,0.6912887,2020-09-19 08:13:24
0.28225809999999996,0.6913182,2020-09-19 08:13:25
0.28225809999999996,0.69106495,2020-09-19 08:13:25
0.25203252,0.69105756,2020-09-19 08:13:26
0.25833333,0.6911031,2020-09-19 08:13:27
0.24166667,0.69109935,2020-09-19 08:13:27
0.17948717,0.6911215999999999,2020-09-19 08:13:28
0.18181819,0.691262,2020-09-19 08:13:29
0.264,0.69128454,2020-09-19 08:13:29
0.16393441,0.6912689000000001,2020-09-19 08:13:30
0.18181819,0.69127035,2020-09-19 08:13:30
0.21138209,0.6912695,2020-09-19 08:13:31
0.27642274,0.6912751,2020-09-19 08:13:31
0.31967209999999996,0.69122076,2020-09-19 08:13:32
0.14655173,0.69118524,2020-09-19 08:13:33
0.22950822,0.6911593,2020-09-19 08:13:33
0.2177419,0.691149,2020-09-19 08:13:34
0.21311474,0.6911366,2020-09-19 08:13:35
0.22131145,0.6911399,2020-09-19 08:13:35
0.22764229999999996,0.6911832,2020-09-19 08:13:36
0.18548387,0.69115424,2020-09-19 08:13:36
0.22131145,0.6912093,2020-09-19 08:13:37
0.17647058,0.6912332,2020-09-19 08:13:37
0.1512605,0.6912613000000001,2020-09-19 08:13:38
0.12711865,0.6912632,2020-09-19 08:13:39
0.16806722,0.6914493,2020-09-19 08:13:39
0.17213112,0.69145477,2020-09-19 08:13:40
0.1735537,0.69142103,2020-09-19 08:13:41
0.23076922,0.6914339,2020-09-19 08:13:41
0.24193549,0.6914300999999999,2020-09-19 08:13:42
0.23333335,0.6913701,2020-09-19 08:13:42
0.21186441,0.6913878000000001,2020-09-19 08:13:43
0.18699187,0.69138396,2020-09-19 08:13:43
0.18333334,0.6913249,2020-09-19 08:13:44
0.12295079,0.6913295,2020-09-19 08:13:45
0.17647058,0.69132245,2020-09-19 08:13:45
0.27642274,0.69136506,2020-09-19 08:13:46
0.22764229999999996,0.6913744000000001,2020-09-19 08:13:47
0.19166666,0.6913756,2020-09-19 08:13:47
0.1788618,0.6913971999999999,2020-09-19 08:13:48
0.1512605,0.6914126,2020-09-19 08:13:48
0.17741936,0.6914180999999999,2020-09-19 08:13:49
0.1557377,0.6914452,2020-09-19 08:13:49
0.2601626,0.6914461999999999,2020-09-19 08:13:50
0.18400002,0.6914545,2020-09-19 08:13:51
0.19672132,0.69145024,2020-09-19 08:13:51
0.13223141,0.69144654,2020-09-19 08:13:52
0.14876032,0.69157994,2020-09-19 08:13:53
0.19166666,0.6913556,2020-09-19 08:13:53
0.18032789,0.6913285,2020-09-19 08:13:54
0.17094016,0.6914453,2020-09-19 08:13:54
0.3553719,0.69143194,2020-09-19 08:13:55
0.13675213,0.6914362,2020-09-19 08:13:55
0.12396693,0.69143677,2020-09-19 08:13:56
0.17073172,0.69149303,2020-09-19 08:13:57
0.21487606,0.69151425,2020-09-19 08:13:57
0.31967209999999996,0.69172084,2020-09-19 08:13:58
0.17600000000000002,0.691569,2020-09-19 08:13:59
0.12820512,0.69155955,2020-09-19 08:13:59
0.13114756,0.69156486,2020-09-19 08:14:00
0.16101694,0.6915723000000001,2020-09-19 08:14:00
0.125,0.69159424,2020-09-19 08:14:01
0.19130433,0.6916076,2020-09-19 08:14:01
0.1735537,0.6916048,2020-09-19 08:14:02
0.22314048,0.6916013000000001,2020-09-19 08:14:03
0.23529410000000003,0.69192225,2020-09-19 08:14:03
0.23529410000000003,0.6918975,2020-09-19 08:14:04
0.31967209999999996,0.6918944,2020-09-19 08:14:05
0.25203252,0.69188535,2020-09-19 08:14:05
0.16393441,0.6919094,2020-09-19 08:14:06
0.111111104,0.69189966,2020-09-19 08:14:06
0.17500001,0.6918725,2020-09-19 08:14:07
0.21666664,0.6918759,2020-09-19 08:14:07
0.18699187,0.6919204999999999,2020-09-19 08:14:08
0.19512194,0.6919478,2020-09-19 08:14:09
0.21487606,0.6919069,2020-09-19 08:14:09
0.1557377,0.69193053,2020-09-19 08:14:10
0.34126985,0.6919377,2020-09-19 08:14:11
0.16799998,0.69193137,2020-09-19 08:14:11
0.20161289,0.69176346,2020-09-19 08:14:12
0.20833331,0.6917563,2020-09-19 08:14:12
0.21666664,0.69175494,2020-09-19 08:14:13
0.24166667,0.6917802,2020-09-19 08:14:13
0.20491803,0.6917534000000001,2020-09-19 08:14:14
0.25599998,0.6917653,2020-09-19 08:14:15
0.31707317,0.6917554,2020-09-19 08:14:15
0.21848738,0.69178796,2020-09-19 08:14:16
0.16935486,0.6917871,2020-09-19 08:14:17
0.25,0.6917981,2020-09-19 08:14:17
0.24590164,0.69182414,2020-09-19 08:14:18
0.17796612,0.6918225,2020-09-19 08:14:18
0.19166666,0.691854,2020-09-19 08:14:19
0.21487606,0.69183606,2020-09-19 08:14:19
0.22131145,0.691828,2020-09-19 08:14:20
0.19672132,0.69178843,2020-09-19 08:14:21
0.18965518,0.69178665,2020-09-19 08:14:21
0.20833331,0.6916904,2020-09-19 08:14:22
0.20161289,0.6916835,2020-09-19 08:14:23
0.272,0.691661,2020-09-19 08:14:23
0.21311474,0.69195354,2020-09-19 08:14:24
0.19672132,0.6919652,2020-09-19 08:14:24
0.19834709,0.6919959,2020-09-19 08:14:25
0.20338982,0.69198585,2020-09-19 08:14:25
0.26612902,0.69202685,2020-09-19 08:14:26
0.22950822,0.6920208999999999,2020-09-19 08:14:27
0.16949153,0.69200903,2020-09-19 08:14:27
0.18032789,0.6919991999999999,2020-09-19 08:14:28
0.34745765,0.6920491999999999,2020-09-19 08:14:29
0.19008267,0.6920486,2020-09-19 08:14:29
0.20161289,0.69204265,2020-09-19 08:14:30
0.21848738,0.6918699,2020-09-19 08:14:30
0.22580647,0.6919103,2020-09-19 08:14:31
0.19491524,0.6919018,2020-09-19 08:14:31
0.32258064,0.6928449000000001,2020-09-19 08:14:32
0.3,0.6930808,2020-09-19 08:14:33
0.17796612,0.69311124,2020-09-19 08:14:33
0.23333335,0.6931498,2020-09-19 08:14:34
0.17500001,0.69310224,2020-09-19 08:14:35
0.23140496,0.6931049,2020-09-19 08:14:35
0.22500002,0.6922223000000001,2020-09-19 08:14:36
0.21848738,0.6921799,2020-09-19 08:14:36
0.19512194,0.6922265000000001,2020-09-19 08:14:37
0.16806722,0.692224,2020-09-19 08:14:37
0.16666669,0.6922623999999999,2020-09-19 08:14:38
0.16528928,0.6922313,2020-09-19 08:14:39
0.1788618,0.6922461999999999,2020-09-19 08:14:39
0.16393441,0.6922362,2020-09-19 08:14:40
0.18181819,0.69172835,2020-09-19 08:14:41
0.13821137,0.691689,2020-09-19 08:14:41
0.20800000000000002,0.69168395,2020-09-19 08:14:42
0.24390244,0.69171757,2020-09-19 08:14:42
0.18852460000000001,0.6917021,2020-09-19 08:14:43
0.21311474,0.69168794,2020-09-19 08:14:43
0.16393441,0.6917386999999999,2020-09-19 08:14:44
0.17500001,0.69173396,2020-09-19 08:14:45
0.1735537,0.6915698,2020-09-19 08:14:45
0.20325202,0.6915808000000001,2020-09-19 08:14:46
0.23199999999999998,0.6915668,2020-09-19 08:14:47
0.19327729999999999,0.69156486,2020-09-19 08:14:47
0.09322035,0.69158465,2020-09-19 08:14:48
0.18852460000000001,0.6915834,2020-09-19 08:14:48
0.20491803,0.6917734,2020-09-19 08:14:49
0.23966944,0.6916765,2020-09-19 08:14:49
0.17500001,0.69166344,2020-09-19 08:14:50
0.18487394,0.6916479,2020-09-19 08:14:51
0.20491803,0.6916581,2020-09-19 08:14:51
0.12711865,0.69164836,2020-09-19 08:14:52
0.16806722,0.69167084,2020-09-19 08:14:53
0.15966386,0.6917689,2020-09-19 08:14:53
0.14876032,0.6917651999999999,2020-09-19 08:14:54
0.25833333,0.69210076,2020-09-19 08:14:54
0.13223141,0.6917614000000001,2020-09-19 08:14:55
0.16101694,0.6918069,2020-09-19 08:14:55
0.23387098,0.6918199,2020-09-19 08:14:56
0.22689074,0.6918224000000001,2020-09-19 08:14:57
0.19672132,0.69182646,2020-09-19 08:14:57
0.11864406,0.69183767,2020-09-19 08:14:58
0.22950822,0.69185317,2020-09-19 08:14:59
0.14166665,0.6918335,2020-09-19 08:14:59
0.22314048,0.6918522,2020-09-19 08:15:00
0.18699187,0.69185245,2020-09-19 08:15:00
0.27868855,0.6918164000000001,2020-09-19 08:15:01
0.20833331,0.6918234000000001,2020-09-19 08:15:01
0.16260165,0.6918539,2020-09-19 08:15:02
0.11864406,0.6918601,2020-09-19 08:15:03
0.27642274,0.69184554,2020-09-19 08:15:03
0.3553719,0.69186044,2020-09-19 08:15:04
0.16393441,0.69187534,2020-09-19 08:15:05
0.16935486,0.6918819,2020-09-19 08:15:05
0.37209302,0.6919171,2020-09-19 08:15:06
0.2580645,0.69190305,2020-09-19 08:15:06
0.3471074,0.6919105999999999,2020-09-19 08:15:07
0.34453779999999995,0.6919017,2020-09-19 08:15:07
0.34959352,0.6919209,2020-09-19 08:15:08
0.29661018,0.69191337,2020-09-19 08:15:09
0.20168066,0.6919828,2020-09-19 08:15:09
0.20168066,0.692022,2020-09-19 08:15:10
0.19166666,0.6919828,2020-09-19 08:15:11
0.23931623,0.6920883000000001,2020-09-19 08:15:11
0.19999999,0.6920752,2020-09-19 08:15:12
0.21666664,0.6920759,2020-09-19 08:15:12
0.33050847,0.69209486,2020-09-19 08:15:13
0.24347824,0.6919944,2020-09-19 08:15:13
0.15254235,0.6919879,2020-09-19 08:15:14
0.18644070000000001,0.69193935,2020-09-19 08:15:15
0.25210083,0.69192386,2020-09-19 08:15:15
0.22689074,0.6919327,2020-09-19 08:15:16
0.14655173,0.6919447,2020-09-19 08:15:17
0.25619835,0.69200516,2020-09-19 08:15:17
0.11965811,0.6919521,2020-09-19 08:15:18
0.14655173,0.69195163,2020-09-19 08:15:18
0.26271188,0.6919890000000001,2020-09-19 08:15:19
0.21367519999999998,0.6919936,2020-09-19 08:15:19
0.1570248,0.69196874,2020-09-19 08:15:20
0.17948717,0.69197714,2020-09-19 08:15:21
0.23140496,0.6920589,2020-09-19 08:15:21
0.14999998,0.6920544,2020-09-19 08:15:22
0.1512605,0.69207835,2020-09-19 08:15:23
0.1735537,0.6920751,2020-09-19 08:15:23
0.19491524,0.69233024,2020-09-19 08:15:24
0.23333335,0.6923399,2020-09-19 08:15:24
0.40495867,0.6924696,2020-09-19 08:15:25
0.17391306,0.6923753,2020-09-19 08:15:25
0.20833331,0.6924009,2020-09-19 08:15:26
0.3652174,0.692355,2020-09-19 08:15:27
0.20338982,0.69237006,2020-09-19 08:15:27
0.16239315,0.6923675,2020-09-19 08:15:28
0.23076922,0.6923771,2020-09-19 08:15:29
0.16239315,0.69237936,2020-09-19 08:15:29
0.21367519999999998,0.6923822,2020-09-19 08:15:30
0.21551722,0.6924209,2020-09-19 08:15:30
0.23728812,0.6923919,2020-09-19 08:15:31
0.35652173,0.6924062,2020-09-19 08:15:31
0.26271188,0.69210285,2020-09-19 08:15:32
0.39999998,0.69213116,2020-09-19 08:15:33
0.3333333,0.6921238000000001,2020-09-19 08:15:33
0.22689074,0.69212985,2020-09-19 08:15:34
0.325,0.6921184,2020-09-19 08:15:35
0.24786323,0.6921201,2020-09-19 08:15:35
0.25210083,0.6921888,2020-09-19 08:15:36
0.21929824,0.69217825,2020-09-19 08:15:36
0.26495725,0.6920656,2020-09-19 08:15:37
0.31666666,0.6920997,2020-09-19 08:15:37
0.2542373,0.69199836,2020-09-19 08:15:38
0.23728812,0.69199944,2020-09-19 08:15:39
0.17796612,0.69196874,2020-09-19 08:15:39
0.17948717,0.6920129,2020-09-19 08:15:40
0.18333334,0.6920103,2020-09-19 08:15:41
